Movie Name,Rating,Votes,Duration,Genre
Nacida Para Vengar,8.5,6,102,Crime
Cageling,5.8,6,69,Crime
Emilia Pérez,5.7,57000,132,Drama
The Brutalist,8.0,18000,214,Drama
Saturday Night,7.0,22000,109,Drama
The Substance,7.3,233000,141,Drama
Gladiator II,6.6,190000,148,Drama
Babygirl,6.2,29000,114,Drama
Anora,7.8,84000,139,Drama
A Complete Unknown,7.7,25000,141,Drama
Conclave,7.4,87000,120,Drama
A Real Pain,7.1,45000,90,Drama
Presence,6.7,5200,84,Drama
Pushpa: The Rule - Part 2,6.2,49000,201,Drama
I'm Still Here,8.8,19000,137,Drama
Mufasa: The Lion King,6.7,36000,118,Drama
It Ends with Us,6.4,74000,130,Drama
The Apprentice,7.1,37000,122,Drama
Juror #2,7.0,79000,114,Drama
A Different Man,6.9,22000,112,Drama
The Sand Castle,4.7,1300,98,Drama
Dune: Part Two,8.5,593000,166,Drama
The Girl with the Needle,7.5,5200,123,Drama
Nickel Boys,7.5,4100,140,Drama
September 5,7.2,5000,95,Drama
We Live in Time,7.0,38000,108,Drama
Here,6.3,14000,104,Drama
Carry-On,6.5,148000,119,Drama
Queer,6.5,13000,137,Drama
Challengers,7.1,142000,131,Drama
The Six Triple Eight,6.7,21000,127,Drama
The Last Showgirl,6.7,3800,88,Drama
The Count of Monte-Cristo,7.6,28000,178,Drama
The Fall Guy,6.8,208000,126,Drama
Speak No Evil,6.8,85000,110,Drama
Maria,6.5,13000,124,Drama
Horizon: An American Saga - Chapter 1,6.7,37000,181,Drama
Arcadian,5.5,21000,92,Drama
Unstoppable,6.8,3000,116,Drama
Grafted,5.7,1100,96,Drama
The Room Next Door,6.9,15000,107,Drama
The Order,6.8,18000,116,Drama
Nr. 24,7.5,12000,111,Drama
My Old Ass,6.9,34000,89,Drama
The Damned,5.7,2600,89,Drama
Joker: Folie à Deux,5.2,150000,138,Drama
Megalopolis,4.8,32000,138,Drama
Small Things Like These,6.8,17000,98,Drama
Parthenope,6.9,4200,136,Drama
The Return,6.2,6100,116,Drama
The Seed of the Sacred Fig,7.6,7400,167,Drama
Kinds of Kindness,6.5,55000,164,Drama
Queen of the Ring,7.6,124,130,Drama
Homestead,5.5,2400,112,Drama
Inside Out 2,7.6,203000,96,Drama
The Lord of the Rings: The War of the Rohirrim,6.4,22000,134,Drama
Lucky Baskhar,8.0,27000,148,Drama
Rebel Ridge,6.8,81000,131,Drama
A Quiet Place: Day One,6.3,139000,99,Drama
IF,6.4,55000,104,Drama
Kingdom of the Planet of the Apes,6.9,145000,145,Drama
Emmanuelle,4.4,974,107,Drama
I Saw the TV Glow,5.8,32000,100,Drama
"Oh, Canada",5.7,1300,91,Drama
Love Me,5.6,1400,91,Drama
Memoir of a Snail,7.8,9900,95,Drama
The Fire Inside,6.9,1700,109,Drama
All We Imagine as Light,7.1,6500,118,Drama
Hard Truths,7.5,1700,97,Drama
Kneecap,7.6,14000,105,Drama
Distant,5.7,2500,87,Drama
Bird,7.0,5900,119,Drama
Culpa Tuya,5.2,11000,118,Drama
Caddo Lake,6.9,37000,103,Drama
Blitz,6.2,14000,120,Drama
Goodrich,6.3,3800,110,Drama
Road House,6.2,163000,121,Drama
The Idea of You,6.3,69000,115,Drama
Hisaab Barabar,5.8,1000,112,Drama
The Outrun,6.9,12000,118,Drama
Miller's Girl,5.2,22000,93,Drama
Absolution,5.2,6300,112,Drama
Amaran,8.2,17000,167,Drama
A Family Affair,5.3,35000,111,Drama
Joy,7.1,8000,115,Drama
Horizon: An American Saga - Chapter 2,7.1,1100,190,Drama
Mothers' Instinct,6.3,19000,94,Drama
The Forge,6.7,4200,124,Drama
The Life of Chuck,7.7,427,110,Drama
How to Make Millions Before Grandma Dies,8.0,11000,125,Drama
Maharaja,8.4,63000,141,Drama
The Children's Train,7.4,5700,106,Drama
Uglies,4.7,31000,100,Drama
Reagan,6.2,10000,141,Drama
Dìdi,7.4,11000,93,Drama
Lift,5.5,48000,107,Drama
Young Hearts,8.2,3900,97,Drama
Killer Heat,5.6,12000,97,Drama
The Instigators,6.2,35000,101,Drama
I Want to Talk,7.2,1500,122,Drama
Exhuma,6.9,21000,134,Drama
Vermiglio,6.9,2700,119,Drama
Spaceman,5.7,41000,107,Drama
Back to Black,6.3,25000,122,Drama
Tabaah,6.2,399,108,Drama
Damaged,4.7,6800,97,Drama
Dirty Angels,4.3,2700,104,Drama
The Thicket,5.8,2500,108,Drama
Bonhoeffer: Pastor. Spy. Assassin.,6.3,2900,133,Drama
Lonely Planet,5.7,11000,94,Drama
Atlas,5.6,54000,118,Drama
Bring Them Down,6.7,249,105,Drama
In a Violent Nature,5.6,24000,94,Drama
The End,5.5,1300,148,Drama
Touch,7.4,4700,121,Drama
Boneyard,4.1,4500,96,Drama
Something in the Water,4.1,4200,86,Drama
Why Do You?,5.4,359,103,Drama
Kalki 2898 AD,7.0,64000,180,Drama
Young Woman and the Sea,7.5,16000,129,Drama
Between Borders,7.9,77,90,Drama
Attack on Titan the Movie: The Last Attack,9.3,11000,145,Drama
Rumours,5.1,3700,104,Drama
Girls Will Be Girls,7.1,1900,118,Drama
The Colors Within,7.3,526,101,Drama
William Tell,6.3,281,133,Drama
Long Gone Heroes,5.1,751,92,Drama
Ask Me What You Want,3.4,262,114,Drama
Fighter,6.2,52000,166,Drama
Look Back,7.8,12000,58,Drama
Ghostlight,7.6,5000,115,Drama
Under Paris,5.2,35000,104,Drama
Armor,3.5,3300,89,Drama
The Girl in the Pool,4.3,1300,89,Drama
La Cocina,7.3,1800,139,Drama
The Piano Lesson,6.2,4400,127,Drama
Kishkindha Kaandam,8.0,10000,133,Drama
Canary Black,5.3,10000,101,Drama
The Devil's Bath,6.6,5300,121,Drama
Rebel Moon - Part Two: The Scargiver,5.3,58000,122,Drama
Arthur the King,7.0,32000,107,Drama
Ordinary Angels,7.4,15000,118,Drama
Armand,6.3,1800,117,Drama
Timestalker,5.5,2700,89,Drama
Omni Loop,5.5,2000,112,Drama
My Favourite Cake,7.4,5900,97,Drama
Winter Spring Summer or Fall,6.1,318,97,Drama
Mary,5.2,7600,112,Drama
Watchmen: Chapter I,7.0,5800,83,Drama
On Swift Horses,5.9,113,117,Drama
Lost on a Mountain in Maine,6.2,777,98,Drama
The Salt Path,8.0,81,115,Drama
Let Go,7.0,5900,110,Drama
Thangalaan,6.6,6300,156,Drama
Bob Marley: One Love,6.2,33000,107,Drama
Succubus,4.7,1100,103,Drama
No Way Up,4.6,9900,90,Drama
Beating Hearts,7.3,2700,166,Drama
Out of My Mind,7.4,2300,102,Drama
The Great Lillian Hall,7.4,1700,110,Drama
Viduthalai Part 2,8.1,15000,170,Drama
My Dead Friend Zoe,7.2,266,98,Drama
Laura,6.7,150,104,Drama
Hobal,8.1,760,114,Drama
The Tearsmith,5.2,11000,103,Drama
My Penguin Friend,6.7,4300,97,Drama
Singham Again,4.9,74000,144,Drama
The Friend,7.0,99,120,Drama
Mother of the Bride,4.8,16000,88,Drama
Bob Trevino Likes It,8.1,263,102,Drama
Santosh,7.0,1100,120,Drama
A Brother and 7 Siblings,8.5,576,129,Drama
Jigra,6.1,23000,153,Drama
Baby John,6.2,15000,159,Drama
Bedspacer,4.5,314,90,Drama
Do Patti,6.4,68000,126,Drama
Manjummel Boys,8.2,26000,135,Drama
Unsung Hero,7.0,4700,113,Drama
The Sabarmati Report,6.5,23000,127,Drama
Treasure,6.3,1800,111,Drama
A Sacrifice,5.1,4700,94,Drama
Devara Part 1,6.0,19000,176,Drama
Scoop,6.5,20000,102,Drama
Tacoma,3.3,145,103,Drama
The Thundermans Return,5.0,1700,70,Drama
Sikandar Ka Muqaddar,6.0,24000,142,Drama
First Shift,4.4,1900,89,Drama
The Shrouds,5.6,606,119,Drama
Turtles All the Way Down,6.6,6600,111,Drama
The Assessment,7.3,409,109,Drama
The Goat Life,7.1,46000,173,Drama
Modi: Three Days on the Wing of Madness,6.3,275,110,Drama
Maharaj,6.5,14000,131,Drama
Midas Man,6.4,1300,112,Drama
The Red Virgin,6.7,2500,114,Drama
Mura,7.5,6000,129,Drama
Cabrini,7.3,8100,142,Drama
Qalb,6.7,2100,147,Drama
The Best Christmas Pageant Ever,6.8,5800,99,Drama
Meiyazhagan,8.4,13000,177,Drama
Hold Your Breath,5.3,7900,94,Drama
Winner,6.4,1600,103,Drama
Crossing,7.4,4200,106,Drama
Universal Language,7.0,679,89,Drama
Take My Hand,6.3,245,102,Drama
Pedro Páramo,6.3,2700,130,Drama
Mea Culpa,4.2,6900,120,Drama
Die Ermittlung,7.4,108,241,Drama
All of You,7.5,73,98,Drama
A Legend,4.7,792,129,Drama
Kingdom 4: Return of the Great General,7.1,1000,145,Drama
Sommartider,6.9,1300,101,Drama
Last Night on Earth,5.3,142,86,Drama
Nutcrackers,5.5,9000,104,Drama
El 47,7.3,1900,110,Drama
Colors of Evil: Red,6.4,8100,111,Drama
Blackwater Lane,4.5,1500,108,Drama
Strictly Confidential,2.8,786,94,Drama
Good One,6.7,2200,89,Drama
Bramayugam,7.8,13000,139,Drama
Sector 36,7.1,25000,123,Drama
The Marching Band,7.5,1400,103,Drama
Millers in Marriage,6.1,86,117,Drama
Loveable,8.2,955,101,Drama
Last Known Location,6.4,1300,110,Drama
Depravity,4.3,791,117,Drama
The Wonderful Story of Henry Sugar and Three More,7.1,5500,88,Drama
The Greatest Hits,6.2,7000,94,Drama
Sebastian,6.7,1400,110,Drama
Laws of Man,4.3,267,98,Drama
Love in the Big City,7.5,1100,118,Drama
When Fall Is Coming,6.9,970,102,Drama
Watchmen: Chapter II,7.0,2200,90,Drama
Chosen Family,4.9,190,88,Drama
Inside,6.9,156,104,Drama
A House on Fire,7.3,2700,105,Drama
Sweet Dreams,5.4,1400,95,Drama
Rez Ball,6.3,2200,111,Drama
Monsieur Aznavour,7.5,1600,133,Drama
The New Year That Never Came,8.3,4400,138,Drama
Uprising,6.6,5000,126,Drama
Ponyboi,5.7,252,103,Drama
You Can't Run Forever,4.5,4000,102,Drama
Razakar: The Silent Genocide of Hyderabad,7.7,5100,166,Drama
Arcadia,6.7,283,99,Drama
The Last Dance,7.9,1700,126,Drama
This Is Me... Now,4.1,7000,65,Drama
Dark Night of the Soul,4.5,107,2,Drama
Souleymane's Story,7.8,1500,93,Drama
The Summer Book,6.8,112,90,Drama
The Kingdom,7.1,489,108,Drama
Lola,3.9,1100,84,Drama
Ferry 2,5.6,3400,94,Drama
Waltzing with Brando,9.1,286,104,Drama
Hey Joe,6.9,94,117,Drama
The Penguin Lessons,7.9,79,110,Drama
Suncoast,6.7,7000,109,Drama
Bookworm,6.1,1500,103,Drama
Justice League: Crisis on Infinite Earths - Part Three,6.1,4100,94,Drama
How to Make Gravy,7.0,843,120,Drama
Diamanti,7.0,886,135,Drama
Shaitaan,6.5,54000,132,Drama
Misericordia,7.1,939,104,Drama
Home Sweet Loan,8.2,484,112,Drama
Mr. K,6.2,301,94,Drama
Sorgavaasal,6.7,1100,138,Drama
Code 8: Part II,5.7,15000,100,Drama
The Quiet Son,6.6,414,118,Drama
"The Way, My Way",6.7,319,98,Drama
Grand Tour,6.6,1200,128,Drama
Bhaje Vaayu Vegam,6.1,509,136,Drama
Khel Khel Mein,6.5,27000,135,Drama
Handling the Undead,5.4,4000,97,Drama
Azzamine,8.8,66,104,Drama
Hounds of War,4.5,1500,95,Drama
A Dog's Will 2,6.5,1400,104,Drama
The Mehta Boys,8.4,12,116,Drama
Four Letters of Love,7.5,17,125,Drama
The Shallow Tale of a Writer Who Decided to Write About a Serial Killer,8.8,47,102,Drama
Freaky Tales,6.8,195,106,Drama
The Damned,5.3,691,89,Drama
The Wages of Fear,4.6,4000,104,Drama
Badland Hunters,5.9,12000,107,Drama
El Jockey,6.5,1300,96,Drama
Never Look Away,7.1,206,85,Drama
Motel Destino,6.6,1500,115,Drama
Bogota: City of the Lost,5.6,379,108,Drama
Through My Window: Looking at You,5.4,4800,105,Drama
Eephus,6.8,175,98,Drama
Wild Diamond,6.4,474,103,Drama
American Star,5.5,2300,107,Drama
Holy Cow,7.3,880,92,Drama
Sons,6.6,1400,100,Drama
Escape from Germany,5.3,766,97,Drama
Vanished Into the Night,5.2,4500,92,Drama
The Price of Money: A Largo Winch Adventure,5.0,858,100,Drama
Barron's Cove,8.5,22,116,Drama
Black Dog,7.2,1800,116,Drama
Putin,3.0,456,109,Drama
Pottel,8.6,2600,148,Drama
Justice,6.3,3600,113,Drama
"Husband, Father, Killer: The Alyssa Pladl Story",6.4,160,87,Drama
Parallel,5.3,1800,88,Drama
Rob Peace,6.6,1600,120,Drama
A Nice Indian Boy,7.3,120,96,Drama
Never Alone,7.1,310,85,Drama
Longing,4.7,697,111,Drama
Stelios,7.3,1300,132,Drama
House of Spoils,5.0,3500,101,Drama
Bachhala Malli,8.5,3800,140,Drama
Life After Fighting,6.4,1800,126,Drama
Marmalade,6.2,3300,99,Drama
The Beautiful Game,6.3,7800,125,Drama
Limonov: The Ballad of Eddie,6.0,565,138,Drama
Cult Killer,4.8,2600,105,Drama
Madgaon Express,7.0,40000,143,Drama
Sound of Hope: The Story of Possum Trot,7.2,1900,130,Drama
Her Story,7.7,1400,123,Drama
High Tide,6.8,392,101,Drama
Agni,7.3,15000,122,Drama
Raayan,6.5,11000,145,Drama
The Astronaut Lovers,7.1,475,116,Drama
The Empire,5.2,1100,110,Drama
Dead Wrong,3.8,247,104,Drama
The Wailing,6.5,393,107,Drama
Article 370,7.8,24000,158,Drama
The Courier,6.0,4200,101,Drama
Goebbels and the Führer,6.7,1700,135,Drama
He Ain't Heavy,6.1,310,102,Drama
Inheritance,5.1,3300,94,Drama
The Tiger's Apprentice,5.7,2000,84,Drama
April,6.3,313,134,Drama
Kanguva,4.6,14000,152,Drama
Sicilian Letters,6.1,510,122,Drama
Mon Potongo,8.0,55,149,Drama
Baby,7.5,288,107,Drama
Way Home,6.9,472,98,Drama
Three Kilometres to the End of the World,7.0,680,105,Drama
The Supremes at Earl's All-You-Can-Eat,6.4,1300,124,Drama
Bibi Rajni,8.6,692,143,Drama
Quisling: The Final Days,7.1,886,146,Drama
Wonderland,6.2,2000,113,Drama
Maldoror,7.0,473,155,Drama
Los Frikis,7.6,632,111,Drama
God's Not Dead: In God We Trust,3.3,1200,96,Drama
King Ivory,7.2,50,130,Drama
Despatch,4.4,4300,153,Drama
Julie Keeps Quiet,6.7,563,100,Drama
Balota,6.5,125,102,Drama
Boss Ma'am,6.6,103,67,Drama
Ride,5.8,297,114,Drama
The Most Precious of Cargoes,7.2,597,81,Drama
Kahar: Kapla High Council,6.9,410,102,Drama
From Ground Zero,7.9,397,112,Drama
CTRL,6.2,5700,99,Drama
Love Kills,5.0,208,100,Drama
Macbeth,8.0,128,156,Drama
Seeking Haven for Mr. Rambo,8.4,532,100,Drama
Waves,8.4,1100,131,Drama
In the Summers,6.5,724,95,Drama
Anweshippin Kandethum,7.4,9700,142,Drama
Maidaan,7.9,22000,181,Drama
Snatched a Billionaire to be My Husband,7.5,627,70,Drama
F-Buddies,4.6,112,53,Drama
Drinker Sai,9.2,2100,148,Drama
A True Gentleman,4.5,1900,110,Drama
Get Fast,3.6,402,88,Drama
Being Maria,6.1,462,100,Drama
Freedom,5.9,1200,110,Drama
I Wish You All the Best,6.9,63,92,Drama
Rita,4.6,385,115,Drama
Lilies Not for Me,8.0,51,99,Drama
A Mistake,5.4,665,101,Drama
Saint-Exupéry,5.4,191,98,Drama
Revolver,5.4,761,114,Drama
Ulajh,6.0,24000,150,Drama
Srikanth,7.4,14000,134,Drama
And the Breadwinner Is...,6.9,221,123,Drama
Gaslit by My Husband: The Morgan Metzer Story,6.4,333,88,Drama
Fear,9.0,2700,115,Drama
Uranus 2324,6.7,4600,130,Drama
My Name Is Loh Kiwan,6.7,4100,131,Drama
Grave Torture,6.2,2600,117,Drama
September Says,6.3,232,100,Drama
Exhibiting Forgiveness,7.0,979,117,Drama
GTMax,5.0,1100,100,Drama
El aspirante,5.3,64,94,Drama
Amar Singh Chamkila,7.8,16000,145,Drama
Tyler Perry's Divorce in the Black,4.6,3400,143,Drama
Fasal,7.5,158,90,Drama
Disciples in the Moonlight,3.7,603,126,Drama
Here After,4.1,1200,93,Drama
Yolo,6.9,3400,129,Drama
Shirley,6.2,3200,117,Drama
Outlaw,5.2,858,82,Drama
When the Light Breaks,6.7,689,82,Drama
I Love You Forever,6.3,30,89,Drama
Khadaan,7.5,1500,137,Drama
Hear Me: Our Summer,7.6,448,109,Drama
In Her Place,6.2,1300,96,Drama
Decoded,5.8,380,156,Drama
Desire Lines,7.5,90,81,Drama
Vettaiyan,7.0,39000,163,Drama
Stormskerry Maja,7.8,2000,164,Drama
Harvest,6.0,292,131,Drama
The Uninvited,5.8,124,97,Drama
Peter Five Eight,3.5,1100,100,Drama
Race for Glory: Audi vs. Lancia,5.8,4500,109,Drama
Cinderella's Curse,3.3,1200,82,Drama
An Ordinary Case,6.6,662,115,Drama
Triangle,6.8,74,96,Drama
Doraemon the Movie: Nobita's Earth Symphony,6.6,1400,115,Drama
The Witch: Revenge,5.3,697,100,Drama
Little Death,5.4,193,110,Drama
Swimming Home,5.8,157,99,Drama
Mommy Meanest,5.2,242,87,Drama
Christmas Eve in Miller's Point,5.3,1300,106,Drama
Without Blood,7.5,82,91,Drama
A Part of You,5.7,2700,99,Drama
Here Now,5.2,140,118,Drama
Before Dawn,5.4,882,101,Drama
Corina,7.6,251,96,Drama
Cinta Dalam Ikhlas,9.1,73,109,Drama
Bhakshak,7.2,7000,134,Drama
A Beautiful Imperfection,6.4,548,108,Drama
Cinderella's Revenge,3.7,977,85,Drama
Trust,6.6,968,136,Drama
Sarfira,6.9,10000,155,Drama
Darkest Miriam,6.8,23,87,Drama
Adopted,3.9,184,83,Drama
All the Lost Ones,3.9,209,105,Drama
Meanwhile on Earth,6.0,794,89,Drama
The Other Way Around,6.5,1100,114,Drama
Poison,6.7,171,86,Drama
Teri Baaton Mein Aisa Uljha Jiya,6.2,54000,141,Drama
Sixty Minutes,5.7,5000,88,Drama
Vanvaas,6.7,896,160,Drama
Godless,8.7,29,86,Drama
Under the Volcano,6.1,238,105,Drama
Yodha,5.7,8700,130,Drama
The Firing Squad,5.3,4800,93,Drama
Vindication Swim,6.2,185,98,Drama
Three Friends,6.7,449,117,Drama
Sex,6.8,738,125,Drama
Crew,5.8,37000,118,Drama
Diva Futura,6.3,155,120,Drama
Vaazhai,7.7,4500,134,Drama
"Canadian, Sniper",3.6,329,83,Drama
Bosco,5.6,3900,99,Drama
Another End,6.5,652,129,Drama
Cadi,6.4,4200,134,Drama
Ashes,4.3,2500,100,Drama
Reading Lolita in Tehran,7.2,95,108,Drama
Blue Cave,5.4,5300,88,Drama
Passport to Love,6.2,369,88,Drama
The Lockdown,4.3,577,117,Drama
Maid Droid Origins,2.9,286,96,Drama
Intoxicated by Love,8.5,11000,118,Drama
Minor Leaguer,5.3,68,77,Drama
Caught by the Tides,6.6,869,111,Drama
Balestra,5.1,489,145,Drama
Super Happy Forever,6.9,143,94,Drama
On Becoming a Guinea Fowl,7.2,535,99,Drama
Haikyu!! The Dumpster Battle,7.8,5400,85,Drama
Salve Maria,6.8,180,111,Drama
A.R.M,7.1,8300,150,Drama
Katas,4.9,244,101,Drama
Chandu Champion,7.8,33000,142,Drama
Lubber Pandhu,8.2,5500,146,Drama
The Last Frenzy,5.3,204,107,Drama
Bambi: A Tale of Life in the Woods,6.0,71,85,Drama
Wanted Man,4.8,2500,85,Drama
Kulong,4.4,112,50,Drama
Kingsmen,6.7,32,72,Drama
Vaazha: Biopic of a Billion Boys,7.3,3600,125,Drama
Upstream,7.0,972,121,Drama
Dying,7.5,1500,180,Drama
Boxer,6.4,1200,150,Drama
Ghost Trail,6.7,545,106,Drama
Private Tutor,4.8,166,65,Drama
The Holiday Junkie,6.4,413,88,Drama
The Flood,6.7,141,101,Drama
Guntur Kaaram,5.4,24000,159,Drama
Boys on Film 24: Happy Endings,6.8,25,174,Drama
A Traveler's Needs,6.5,719,90,Drama
Marco,6.7,663,108,Drama
Adam the First,6.0,519,103,Drama
The Death That Awaits,6.1,539,102,Drama
Stolen,5.7,2100,105,Drama
Hijack '93,3.8,805,87,Drama
"Hello, Love, Again",7.1,565,122,Drama
1978,5.7,112,76,Drama
Bureau 749,4.2,460,123,Drama
The Last Front,5.5,559,98,Drama
Beyond the Rush,8.6,15,94,Drama
Breakup Season,5.9,281,102,Drama
Savi,6.2,35000,126,Drama
"Palipat-lipat, papalit-palit",5.1,218,90,Drama
Init,4.7,187,49,Drama
The Strangers' Case,9.2,5100,103,Drama
Madame Ida,6.7,92,115,Drama
Blue Lock: Episode Nagi,6.6,2300,91,Drama
We Are Wolves,3.6,242,97,Drama
The Image of You,4.6,765,90,Drama
Faith of Angels,7.9,110,98,Drama
Successor,6.8,1100,133,Drama
Hazard,7.1,11,89,Drama
Jazzy,6.1,77,86,Drama
Langue Étrangère,6.7,426,101,Drama
Dilig,4.1,258,45,Drama
Bhairathi Ranagal,7.2,1200,150,Drama
The Kingdom,8.0,78,133,Drama
The Missile,6.7,921,110,Drama
Viet and Nam,6.5,318,129,Drama
The Greatest,8.2,78,114,Drama
The Paradise of Thorns,7.7,996,131,Drama
Atatürk II: 1881-1919,9.0,1600,141,Drama
Naples to New York,7.2,434,124,Drama
Ni chaînes ni maîtres,6.6,392,98,Drama
Adbhut,5.2,585,120,Drama
The Last Republican,7.8,51,90,Drama
Pepe,6.3,398,122,Drama
Eat the Night,6.2,364,106,Drama
The Keeper,6.0,108,101,Drama
Almost Paradise,6.5,501,120,Drama
18×2 Beyond Youthful Days,7.3,1600,123,Drama
Kiskisan,5.4,107,62,Drama
Kid Snow,6.2,80,127,Drama
"From Hilde, with Love",7.2,545,125,Drama
Lesson Learned,7.9,1500,119,Drama
Mr. & Mrs. Mahi,5.9,16000,139,Drama
Sujo,7.2,559,126,Drama
We Were Dangerous,6.5,255,83,Drama
Pink Lady,7.6,19,106,Drama
Vedaa,6.0,4100,145,Drama
Singing in My Sleep,5.5,68,92,Drama
Forbidden Desire,6.2,25,71,Drama
Linda,4.9,300,100,Drama
Butas,4.8,109,112,Drama
Bau: Artist at War,7.6,46,130,Drama
Kabitan,7.4,84,64,Drama
National Theatre Live: Vanya,8.6,887,122,Drama
Do Aur Do Pyaar,6.6,12000,140,Drama
A Balloon's Landing,6.6,436,100,Drama
An Unfinished Film,7.3,386,105,Drama
And Their Children After Them,6.5,469,146,Drama
Layla,6.6,232,100,Drama
Borderless Fog,5.2,1200,110,Drama
Empire Waist,6.6,150,94,Drama
A Place Called Silence,6.4,1100,119,Drama
Ajosepo,8.6,40,134,Drama
My Sunshine,7.1,763,100,Drama
Fario,5.5,69,90,Drama
Nurse Abi,4.6,143,47,Drama
Maybe It's True What They Say About Us,6.3,106,94,Drama
Level Cross,6.8,2400,116,Drama
Drawing Closer,7.6,2300,118,Drama
Friedas Fall,7.7,40,105,Drama
My First Film,6.2,802,100,Drama
On Falling,7.4,187,104,Drama
Dead Mail,6.7,266,106,Drama
Happyend,7.0,314,113,Drama
Banzo,7.1,79,127,Drama
Oye Bhole Oye,6.8,526,138,Drama
Torch Song,7.1,28,90,Drama
Hunters on a White Field,5.0,424,100,Drama
The Bad Guardian,7.0,226,87,Drama
The Good Teacher,6.6,1700,91,Drama
The Friendly,8.0,11,101,Drama
Lizzie Lazarus,4.3,67,91,Drama
Naam,6.3,266,136,Drama
Allen Sunshine,5.4,167,90,Drama
What We Wrote Together,6.6,69,93,Drama
The Corpse Washer,6.2,1100,107,Drama
The Wingwalker,7.1,158,117,Drama
Global Harmony,7.3,75,95,Drama
The Neon Highway,6.0,471,113,Drama
The Snow Sister,7.0,2100,96,Drama
Pimpinero: Blood and Oil,5.7,498,121,Drama
Good Bad Things,8.0,112,96,Drama
2nd Miracle in Cell No. 7,7.7,153,147,Drama
Merry Christmas,6.9,30000,144,Drama
Vaaradhi,8.9,3100,125,Drama
Bonjour Tristesse,6.1,76,110,Drama
Sons of Rizk 3,6.7,1500,125,Drama
Roti Kapda Romance,5.6,1200,153,Drama
Gloria!,6.6,922,106,Drama
Top 1,5.3,173,52,Drama
Room Service,3.8,279,47,Drama
Winter in Sokcho,6.9,139,104,Drama
The Air He Breathes,6.4,323,106,Drama
Cesium Fallout,6.7,388,136,Drama
In the Belly of a Tiger,7.4,93,91,Drama
Uhaw,6.9,88,112,Drama
Just a Farmer,8.1,78,103,Drama
Octopus with Broken Arms,6.3,126,109,Drama
Riviera,6.3,16,84,Drama
Drømmer,8.0,137,110,Drama
McVeigh,7.0,49,90,Drama
Come Closer,7.2,235,107,Drama
Saturn Return,6.6,983,109,Drama
Eternal You,6.3,203,87,Drama
Futra Days,4.2,127,99,Drama
Chhava,9.2,1200,51,Drama
The Family Star,5.4,5200,159,Drama
Extremely Unique Dynamic,8.0,329,73,Drama
Serpent's Path,5.8,249,112,Drama
Little Wing,6.1,901,100,Drama
Rabia,6.7,103,94,Drama
Le quatrième mur,7.3,71,116,Drama
All Shall Be Well,7.2,696,93,Drama
Emma and Eddie: A Working Couple,4.6,345,93,Drama
Crocodile Tears,7.1,95,98,Drama
Kjærlighet,7.3,220,119,Drama
Everybody Loves Jenifa,8.4,66,135,Drama
Tears of Cem Karaca,7.2,1800,123,Drama
Ghost Cat Anzu,6.5,541,97,Drama
The Village Next to Paradise,6.6,204,132,Drama
Karinyo Brutal,6.2,400,91,Drama
Ullozhukku,7.6,1800,123,Drama
Art of Love,4.6,2200,99,Drama
Operation Valentine,5.3,1400,133,Drama
Nova & Alice,6.0,162,110,Drama
Camera,6.6,380,112,Drama
Measures for a Funeral,5.7,35,142,Drama
Possession: Kerasukan,3.4,258,94,Drama
The Volunteers: The Battle of Life and Death,6.2,186,144,Drama
Sisid Marino,6.2,349,90,Drama
Drive Back Home,8.2,49,100,Drama
Animale,6.3,192,98,Drama
Wanted: Girlfriend,4.1,208,49,Drama
Battlefield,6.2,528,104,Drama
Baki Hanma VS Kengan Ashura,5.7,1800,62,Drama
Ipar Adalah Maut,7.0,1000,131,Drama
Escape from the 21st Century,6.5,733,98,Drama
Black Tea,5.1,504,110,Drama
Waarom Wettelen,6.5,352,106,Drama
Shukrana,7.8,75,117,Drama
Daniela Forever,6.1,145,113,Drama
Amy Winehouse,7.0,296,78,Drama
Girl from the North Country,7.8,9,152,Drama
Umjolo: The Gone Girl,4.4,245,92,Drama
Moonwater,2.2,9,118,Drama
Umjolo: Day Ones,4.7,134,86,Drama
Citizen of a Kind,6.7,693,114,Drama
Friendly Fire,7.4,19,105,Drama
Baligtaran,5.6,62,61,Drama
Salawahan,4.3,188,116,Drama
The Lost Holliday,1.7,279,96,Drama
Once Upon a Christmas Wish,6.0,299,90,Drama
The Chronicles of Libidoists,6.0,184,105,Drama
La pie voleuse,6.5,38,101,Drama
Untamed Royals,4.6,606,99,Drama
The Ring,8.0,98,120,Drama
The Window,6.1,91,82,Drama
Boléro,6.6,682,120,Drama
Siddharth Roy,6.4,2900,148,Drama
Frankenstein: Legacy,3.6,194,101,Drama
Phullwanti,7.9,564,134,Drama
Stag,5.0,101,87,Drama
Konchitsya leto,6.8,19,118,Drama
Kidnapping Inc.,6.5,143,107,Drama
Bila Esok Ibu Tiada,6.6,197,104,Drama
Pikad paberid,7.2,72,98,Drama
"MoviePass, MovieCrash",6.7,2800,96,Drama
The Waterboyz,7.9,70,89,Drama
Bad Fish,3.4,258,84,Drama
Nahir,4.7,1100,122,Drama
The Twisters,2.6,302,86,Drama
Lover,7.0,2800,145,Drama
Customs Frontline,5.5,435,115,Drama
La casa,7.0,810,83,Drama
Everybody Loves Touda,6.8,259,102,Drama
Mr. Bachchan,3.6,5200,150,Drama
